"comu";"descriz";"group";"ampiezza";"indVec";"indStra";"indAgri";"indInd";"indCostr";"indComTur";"indAltro"
205;"Trento                                  ";8;115228;152,667751853861;11,6785850661298;0,217828999895859;13,8982892270758;8,30116570900345;26,9916369206862;50,8089081432341
206;"Predaia                                 ";3;6567;120,361560418649;9,94365768235115;3,57849855337293;30,6873608037133;21,6664007049143;28,3665554252728;19,2796830660996
207;"Ville d'Anaunia                         ";3;4936;162,371888726208;7,84035656401945;5,30794165316045;33,498518391165;19,0252733138482;26,0156352713923;21,4605730235945
208;"Altavalle                               ";3;1633;159,090909090909;7,04225352112676;1,71463563992652;34,4292706030944;36,5408904325861;12,3500157878118;16,6798231765077
209;"Valfloriana                             ";4;519;233,333333333333;5,20231213872832;0,192678227360308;0;25,419420437214;46,6192170818505;27,9613624809354
210;"Vallarsa                                ";6;1328;214,556962025316;2,93674698795181;0,903614457831325;10,2846054333765;26,5604786545925;35,001617076326;28,153298835705
211;"Varena                                  ";4;864;143,75;6,48148148148148;0,462962962962963;7,30598073255416;31,8988703604088;40,6181231356057;20,1770257714314
212;"Altopiano della Vigolana                ";3;4936;102,192448233861;3,28200972447326;0,93192868719611;24,200146092038;19,7867056245435;25,5865595325055;30,4265887509131
213;"Vermiglio                               ";4;1911;123,843416370107;6,69806384092098;0,366300366300366;4,64248468257072;13,7954634337114;52,9901577369313;28,5718941467866
214;"Predaia                                 ";3;6567;120,361560418649;9,94365768235115;3,57849855337293;30,6873608037133;21,6664007049143;28,3665554252728;19,2796830660996
215;"Vallelaghi                              ";6;5034;119,678217821782;5,621771950735;0,893921334922527;12,2568275973025;21,1779532626329;36,6873583868503;29,8778607532144
216;"Vignola-Falesina                        ";6;165;104,166666666667;3,63636363636364;1,81818181818182;0;9,95536821224895;30,7215472353087;59,3230845524423
217;"Vigo di Fassa-Vich                      ";4;1225;100,990099009901;7,83673469387755;0,73469387755102;3,14661905824593;9,22944495807696;62,5019925399305;25,1219434437466
219;"Altopiano della Vigolana                ";3;4936;102,192448233861;3,28200972447326;0,93192868719611;24,200146092038;19,7867056245435;25,5865595325055;30,4265887509131
220;"Porte di Rendena                        ";3;1775;118,87417218543;13,5774647887324;0,394366197183099;25,6850891459785;33,9552582318102;22,9723509374904;17,3873016847209
221;"Castel Ivano                            ";6;2954;146,650717703349;7,58293838862559;1,25253893026405;5,26185689331268;21,5549915955308;45,9724465245048;27,2107049866517
222;"Villa Lagarina                          ";3;3766;104,732824427481;5,49654806160382;0,212426978226235;29,5512006498038;14,9889601995172;26,6408117971422;28,8190273535367
223;"Porte di Rendena                        ";3;1775;118,87417218543;13,5774647887324;0,394366197183099;25,6850891459785;33,9552582318102;22,9723509374904;17,3873016847209
224;"Volano                                  ";1;3179;117,979797979798;9,78295061340044;0,975149418055992;39,8879879054426;19,9766355140187;15,7275059556533;24,4078706248855
225;"Zambana                                 ";3;1732;124,436090225564;11,9515011547344;1,09699769053118;7,62738216871752;34,5209008928968;27,4710141708498;30,3807027675359
226;"Ziano di Fiemme                         ";3;1689;123,846153846154;4,20367081113085;0,177619893428064;44,6380051857717;7,13431769838682;34,3658298011086;13,8618473147329
227;"Borgo Lares                             ";5;680;186,904761904762;3,23529411764706;0,588235294117647;23,5200665733631;33,5174187691493;27,6657714566706;15,296743200817
228;"Comano Terme                            ";1;2971;108,097928436911;14,8434870414002;1,17805452709525;28,8148294222047;16,5933740879511;32,9915204101755;21,6002760796687
229;"Ledro                                   ";3;5350;143,154034229829;7,25233644859813;0,355140186915888;31,9422074846044;13,8733617558819;34,0202115900837;20,16421916943
230;"Predaia                                 ";3;6567;120,361560418649;9,94365768235115;3,57849855337293;30,6873608037133;21,6664007049143;28,3665554252728;19,2796830660996
231;"San Lorenzo Dorsino                     ";5;1583;158,771929824561;4,7378395451674;0,315855969677827;6,79341525620218;43,705077672154;32,5527475075354;16,9487595641085
232;"Valdaone                                ";5;1196;193,197278911565;0,919732441471572;0,668896321070234;14,9288584772456;41,9843597262952;26,192027804931;16,8947539915282
233;"Dimaro Folgarida                        ";4;2206;126,946107784431;13,3272892112421;0,543970988213962;10,0259943043197;12,5934863419005;47,7869354223409;29,5935839314389
233;"Dimaro Folgarida";4;2206;126,946107784431;13,3272892112421;0,543970988213962;10,0259943043197;12,5934863419005;47,7869354223409;29,5935839314389
234;"Pieve di Bono-Prezzo                    ";6;1440;196,629213483146;3,47222222222222;0,277777777777778;27,381170857038;12,7064599008992;32,5174343916315;27,3949348504313
234;"Pieve di Bono-Prezzo";6;1440;196,629213483146;3,47222222222222;0,277777777777778;27,381170857038;12,7064599008992;32,5174343916315;27,3949348504313
235;"Altavalle                               ";3;1633;159,090909090909;7,04225352112676;1,71463563992652;34,4292706030944;36,5408904325861;12,3500157878118;16,6798231765077
235;"Altavalle";3;1633;159,090909090909;7,04225352112676;1,71463563992652;34,4292706030944;36,5408904325861;12,3500157878118;16,6798231765077
236;"Altopiano della Vigolana                ";3;4936;102,192448233861;3,28200972447326;0,93192868719611;24,200146092038;19,7867056245435;25,5865595325055;30,4265887509131
236;"Altopiano della Vigolana";3;4936;102,192448233861;3,28200972447326;0,93192868719611;24,200146092038;19,7867056245435;25,5865595325055;30,4265887509131
237;"Amblar-Don                              ";3;512;159,154929577465;7,2265625;0,78125;39,8045313194136;25,1814008588775;25,6108396268325;9,40322819487635
237;"Amblar-Don";3;512;159,154929577465;7,2265625;0,78125;39,8045313194136;25,1814008588775;25,6108396268325;9,40322819487635
238;"Borgo Chiese                            ";3;2008;161,311475409836;5,87649402390438;0,199203187250996;48,9163234876456;20,1771513774496;20,0608846918489;10,845640443056
238;"Borgo Chiese";3;2008;161,311475409836;5,87649402390438;0,199203187250996;48,9163234876456;20,1771513774496;20,0608846918489;10,845640443056
239;"Borgo Lares                             ";5;680;186,904761904762;3,23529411764706;0,588235294117647;23,5200665733631;33,5174187691493;27,6657714566706;15,296743200817
239;"Borgo Lares";5;680;186,904761904762;3,23529411764706;0,588235294117647;23,5200665733631;33,5174187691493;27,6657714566706;15,296743200817
240;"Castel Ivano                            ";6;2954;146,650717703349;7,58293838862559;1,25253893026405;5,26185689331268;21,5549915955308;45,9724465245048;27,2107049866517
240;"Castel Ivano";6;2954;146,650717703349;7,58293838862559;1,25253893026405;5,26185689331268;21,5549915955308;45,9724465245048;27,2107049866517
241;"Cembra Lisignago                        ";3;2317;127,925531914894;10,8761329305136;1,33793698748382;17,4987436911447;35,091437435819;26,485175555507;20,9246433175293
241;"Cembra Lisignago";3;2317;127,925531914894;10,8761329305136;1,33793698748382;17,4987436911447;35,091437435819;26,485175555507;20,9246433175293
242;"Contà                                   ";7;1438;189,583333333333;7,78859527121001;5,63282336578581;6,65999555259062;12,8363353346676;50,6893484545252;29,8143206582166
242;"Contà";7;1438;189,583333333333;7,78859527121001;5,63282336578581;6,65999555259062;12,8363353346676;50,6893484545252;29,8143206582166
243;"Madruzzo                                ";1;2913;113,235294117647;10,4016477857878;1,99107449364916;19,4260523517102;17,2252907475385;34,771347216028;28,5773096847233
